created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_urls,user_verified
Thu Jul 01 10:50:58 +0000 2021,,,,1,1410551498875060224,jumpstt,1410551387893780484,1162316847670333400,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jumpstt czyli to nie tylko u mnie taki klimat,https://twitter.com/toadssstool/status/1410551498875060224,Fri Sep 20 15:40:57 +0000 2019,1175072228611895296,false,"trudne czasy, łatwi ludzie",25930,457,485,2,she/her,minion,toadssstool,10346,,false
Thu Jul 01 12:14:49 +0000 2021,,,,0,1410572600191946757,,,,pl,,,,11,1410560054256877568,StudiumObywatel,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","📢 Polacy marnują 5 mln ton żywności rocznie❗ 
👉 O tym, jak zdrowo jeść i nie marnować żywności opowie Robert Makłowicz - jeden z prowadzących zajęcia na studiach kompetencyjnych KLIMAT I ŚRODOWISKO 🌱🌍
ℹ️ Sprawdź pełen program i zapisz się już dziś!
https://t.co/5WOu43m1z3 https://t.co/sFQn1Ewj0k",https://twitter.com/Michalak_Ag/status/1410572600191946757,Tue Oct 27 18:59:07 +0000 2020,1321164481574113283,false,"redaktorka, dziennikarka National Geographic Traveler Poland",320,40,414,0,"Warszawa, Polska",Agnieszka Michalak,Michalak_Ag,16,,false
Thu Jul 01 10:11:27 +0000 2021,,,,0,1410541554981298178,,,,pl,,,,2,1410430779251990528,AndrzejRosinski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@cezarygmyz @MBudzisz2 @BartosiakJacek Po raz pierwszy od niepamiętnych czasów Polska nie jest wobec Rosji petentem i absolutnie nigdzie się jej nie spieszy. A także nie musi nic robić awansem i o żaden ""życzliwy klimat"" zabiegać. Niektórzy się w tej sytuacji po prostu nieswojo czują. https://t.co/UUskTgt5ZW",https://twitter.com/grygiel__ski/status/1410541554981298178,Wed Mar 07 21:13:22 +0000 2018,971494034807148544,false,אל תשקרו לגבינו ואנחנו נפסיק להגיד האמת עליכם!,47528,232,789,0,,gregor,grygiel__ski,13239,,false
Thu Jul 01 10:30:46 +0000 2021,,,,3,1410546415412076544,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Parę miesięcy nie byłem w centrum Łodzi, nie wiem jak ale od razu wyczułem klimat takiej fajnopolakości nieprzyjemne uczucie.",https://twitter.com/fakeorlen/status/1410546415412076544,Mon Oct 02 15:03:08 +0000 2017,914868356410482695,false,Pogarda świadomości,212547,1680,973,14,"Lodzermensch, Polska",Patryk🇵🇱,fakeorlen,45715,https://steamcommunity.com/id/fakeorlen/,false
Thu Jul 01 10:58:34 +0000 2021,,,,0,1410553409560842240,4sydw0,1410552882911453184,1214675459763507200,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4sydw0 Tak tak tak!
Obsada tam😌
A ogólnie jak lubisz trochę mroczny klimat bo wsumie jakoś starsznie aż tak tam nie było, ale była krew i opętania także, ale jam lubisz takie klimaty to polecam",https://twitter.com/taesanzone/status/1410553409560842240,Mon Jan 20 12:08:41 +0000 2020,1219230181979754496,false,"#I_N : 아아아아   머리 아프다                                                                    
she/her",26552,272,360,13,*•. skz atz nct love zone .•*,Ally •°. 🍀,taesanzone,21883,,false
Thu Jul 01 11:46:48 +0000 2021,BuildBackBetter klimat miasta,,https://bit.ly/2Tp4VAk,1,1410565549726310403,,,,pl,"Warsaw, Poland",false,,0,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Na stronie @GRIDWarszawa pojawił się mój materiał o Zielonej odbudowie i tym, czym może być dla polskich miast.

#BuildBackBetter🏗 #klimat🌍 #miasta🏙 https://t.co/atZOR1clIX",https://twitter.com/BartlomiejKozek/status/1410565549726310403,Mon May 30 12:32:41 +0000 2011,307862800,false,Polski korespondent @GreenEUJournal. Prywatnie - mąż @AdamOstolski🏳️‍🌈. Opinie własne: #klimat🌍 #GOZ♻️ #miasta🏙. Live long & prosper!🖖,670,1987,614,67,"Warszawa, Polska",Bartłomiej Kozek 🇵🇱🇺🇦🌿,BartlomiejKozek,20029,https://www.greeneuropeanjournal.eu,false
Thu Jul 01 08:21:42 +0000 2021,,,https://www.prnewswire.com/news-releases/kyiv-appeals-court-postpones-case-of-illegal-disconnection-against-tiu-canada-301318794.html,0,1410513932280868864,JuliuszSabak,1410506403891105793,2420484505,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JuliuszSabak @SohoOorti @BrownBartosz @BartosiakJacek @TUSAS_EN @Baykar_Savunma @Defence24pl No tak USA ""wtrącili się "" i pilnują prawa na Ukrainie 😂😂😂 i to nie jest Afryka albo Ameryka Południowa. Ten sam klimat, Kanadyjczycy którzy postanowili inwestować w energetyce i zostali nielegalnie odcięci od sieci mogą coś o tym powiedzieć. https://t.co/WOlUGUaVuL",https://twitter.com/lukasz_nd/status/1410513932280868864,Thu Oct 19 23:00:30 +0000 2017,921149083762520064,false,"Soczewica, koło, miele, młyn.
Poglądy: 
Radykalny realizm narodowy.
zaimki: Czarny Ali Babo/Miłościwy Panie.
W jatce rosyjsko-ukrainskiej po stronie Polski.",26498,560,409,17,,Łukasz Widomski,lukasz_nd,42209,,false
Thu Jul 01 09:23:31 +0000 2021,,,,2,1410529492200722433,auto_moto_pl,1410525406462099456,1106158169942880300,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@auto_moto_pl Na tamten klimat to nie do zdarcia. U nas niestety zbyt szybko ulegały biodegradacji. Były „zielone” zanim to było modne ;),https://twitter.com/AZdzitowiecki/status/1410529492200722433,Fri Mar 29 08:34:54 +0000 2013,1313086387,false,Ojciec | Strzelec | Działacz na rzecz wolności obywatelskich i rozsądnego dostępu do broni | #imthegunlobby,323,3028,677,29,Warszawa,Andrzej Zdzitowiecki,AZdzitowiecki,148548,https://youtube.com/channel/UCFUUZmbupL05l-Gvd-5OYdQ,false
Thu Jul 01 08:40:06 +0000 2021,pogoda klimat synop Polska,https://twitter.com/PogodaMeteo/status/1410518564285583360/photo/1,,0,1410518564285583360,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>",AutoTweet: Mapa synoptyczna Polski. #pogoda #klimat #synop #Polska https://t.co/1eLq5spc1F,https://twitter.com/PogodaMeteo/status/1410518564285583360,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Thu Jul 01 09:14:57 +0000 2021,,,,2,1410527335045111808,m_tabaka,1410485014286962689,466544422,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@m_tabaka @patryk_bialas @Greenpeace_PL @Sprawiedliwa_T @bomiasto @EkoUnia @zielonasiec @j_flisowska @meres_anna Nowe kopalnie to pomysł absurdalny i bezczelny, ignorujący rzeczywistość, naukę, klimat i mieszkańców. Miejmy nadzieję, że zwycięży zdrowy rozsądek.",https://twitter.com/rnrobertPL/status/1410527335045111808,Sat Aug 29 09:55:46 +0000 2020,1299646869950398464,false,📚🎸⚽🍕🍏,5030,5,26,0,Silesia,Robert,rnrobertPL,262,,false
Thu Jul 01 10:31:46 +0000 2021,pogoda klimat Bałtyk morze temperatura,https://twitter.com/PogodaMeteo/status/1410546666504138755/photo/1,https://blog.meteomodel.pl/temperatura-baltyku/,0,1410546666504138755,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>","AutoTweet: Temperatura powierzchni południowego Bałtyku, 2021-07-01. Źródło: @CMEMS_EU, produkt: DMI-BALTIC-SST-L4-NRT. Więcej informacji: https://t.co/wMu4viUDI8 #pogoda #klimat #Bałtyk #morze #temperatura https://t.co/5wOJuyCayG",https://twitter.com/PogodaMeteo/status/1410546666504138755,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Thu Jul 01 09:32:47 +0000 2021,,,,0,1410531820391837696,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Voitek16 @PKpopiara Coś w tym jest. Ja przy japońskich grach lubię ustawić oryginalny dźwięk, bo ma to swój klimat. A anime to już w ogóle zbrodnia oglądać z dubbingiem xD",https://twitter.com/maks_rac/status/1410531820391837696,Thu Dec 03 15:19:49 +0000 2015,4362499109,false,"Wiele zainteresowań, mało talentów.",54012,163,1138,3,"Poznań, Polska",Maks,maks_rac,6162,,false
Thu Jul 01 11:38:18 +0000 2021,,,https://twitter.com/AntonBoym/status/1410484291105136643,0,1410563407502360581,,,,pl,,false,1410484291105136643,2,1410552870118825984,swentol,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Palenie Syberii zabija klimat. https://t.co/d9X4oNiFXi,https://twitter.com/michonXX/status/1410563407502360581,Fri Jun 05 18:17:35 +0000 2020,1268970147622064133,false,"z Kresów. Stanisławów & Jagonia k. Kamionki Strumiłowej
+Laudetur+Iesus+Christus+",10697,674,1040,9,https://gab.com/nurt,michon,michonXX,52037,http://lootos-neverlandd.blogspot.com/,false
Thu Jul 01 12:23:53 +0000 2021,,,,0,1410574879800414213,,,,pl,,,,10,1410277971462660097,MKiS_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wiceminister klimatu i środowiska @Ireneusz_Zyska uczestniczył w inauguracji punktu informacyjnego programu #CzystePowietrze w Opatowie.

Więcej informacji 👉 https://t.co/cuR7JRTMi6 https://t.co/6nsr5KTQFU",https://twitter.com/MirowskiPawel/status/1410574879800414213,Sun May 19 19:58:59 +0000 2019,1130201203244244994,false,"Pełnomocnik Prezesa Rady Ministrów ds. Programu „Czyste Powietrze” i efektywności energetycznej budynków
Z-ca Prezesa Zarządu NFOŚiGW",19167,595,554,2,,Paweł Mirowski 🇵🇱,MirowskiPawel,9120,,false
Thu Jul 01 09:39:01 +0000 2021,,,"https://www.polskieradio24.pl/5/1223/Artykul/2765741,Slowenia-rozpoczyna-przewodnictwo-w-UE-Wsrod-priorytetow-sprawy-cyfrowe-klimat-i-odbudowa-po-pandemii",1,1410533390663757825,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wśród priorytetów tej prezydencji są między innymi sprawy cyfrowe, klimat, odbudowa po pandemii, konferencja o przyszłości Europy oraz Bałkany Zachodnie

https://t.co/KIgNjXe9Ef",https://twitter.com/PR24_pl/status/1410533390663757825,Fri Aug 20 15:40:30 +0000 2010,180822352,false,"🏛️ ► https://t.co/HIJoYFJAMQ
📲Facebook ► https://t.co/RLwSaR8gCH…
📽️YouTube ► https://t.co/JhBcFoK2uk…",6706,59026,2047,494,Warszawa,PolskieRadio24.pl,PR24_pl,291473,http://polskieradio24.pl,false
Thu Jul 01 11:40:27 +0000 2021,,,,0,1410563951700713476,JanHus12,1410358930442698754,857864089661472800,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JanHus12 @Neuropa_ @jakubwiech @R_A_Ziemkiewicz Kiedy ostatni raz stężenie CO2 wzrosło przez 200 lat o (417-280)ppm?

Czy znasz może inne czynniki, które sprawdzono, że silniej zmieniają klimat niż 1W/m2 bilansu radiacyjnego?",https://twitter.com/bobik314/status/1410563951700713476,Sun Dec 13 23:13:47 +0000 2009,96645920,false,"#teamscience

Prawicowość to nie upośledzenie. Nie musisz być ignorantem, powtarzać kłamstwa, aby być patriotą i dbać o ojczyznę.",38930,447,928,17,Poznań,AKwiatkowski,bobik314,46207,,false
Thu Jul 01 12:06:17 +0000 2021,,,,7,1410570451688976391,JKowalski_posel,1410543406732955649,1150329318633017300,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JKowalski_posel Żenujące .. musisz mieć chłopie spora satysfakcję wkurzając ludzi takimi bredniami. Klimat jakość życia i koszt energii to dziś priorytet. A Wy ? 1,3 mld wtopione w Ostrołękę! Może o wodzie jeszcze powiedzieć ? Bo już innym krajom nie dajemy żyć",https://twitter.com/KurkowskiDg/status/1410570451688976391,Tue Aug 16 13:46:53 +0000 2016,765545366787919872,false,,22729,358,511,3,Polska,Piotr,KurkowskiDg,19721,,false
Thu Jul 01 09:12:58 +0000 2021,,,,1,1410526835243458567,H_Boczek,1410276755378774016,1199980234407399400,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hania_ce Nie brzmi jak męskie granie. Bardziej jak każda piosenka Dawida Podsiadło. Nie mój klimat. Czekam na przyszły rok.,https://twitter.com/Tomasztrojan2/status/1410526835243458567,Fri Dec 13 17:10:50 +0000 2019,1205535506416783361,false,,17370,16,85,0,"Podlaskie, Polska",Tomasztrojan,Tomasztrojan2,947,,false
Thu Jul 01 11:19:36 +0000 2021,,,,0,1410558704534106113,,,,pl,,,,4,1410556808180207616,WWF_Polska,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mieszkańcy Mysłowic przekazali petycję przeciwko planom budowy kopalni węgla kamiennego w ich mieście. Boją się o przyszłość regionu (świat właśnie odchodzi od węgla), degradację terenu, spadek wartości nieruchomości, utraty środków z UE #klimat 
https://t.co/O6viQub7LX https://t.co/8i2MF64LbR",https://twitter.com/mkowalczyk77/status/1410558704534106113,Fri Feb 01 09:32:06 +0000 2013,1139178570,false,🇺🇦🇵🇱||WWF|| Ex-MinFin PL//Climate/energy expert|| @UNFCCC #COP veteran || T/RT 🇵🇱🇬🇧🇪🇸🇫🇷+||Views my own||RT/Like =/= endorsement,6214,860,644,2,Poland,Marcin Kowalczyk,mkowalczyk77,3512,,false
Thu Jul 01 10:00:00 +0000 2021,,,,0,1410538673515503621,Monika14708731,1410535864996872193,1166309718605881300,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Monika14708731 @SkrzatN @makowski_m Że klimat się zmienia tego nikt nie neguje. Ale przekonywanie że to wynik działalności człowieka jest już kwestią dyskusyjną.,https://twitter.com/corneilledw/status/1410538673515503621,Sun Jun 14 06:50:15 +0000 2015,3324404956,false,"Im więcej książek ktoś przeczyta, tym jest głupszy - Mao. https://t.co/BxH4IVX427",4656,120,221,1,"Lublin, Polska",Dominik R. W.,corneilledw,5285,,false
Thu Jul 01 11:24:58 +0000 2021,,https://twitter.com/StudiumObywatel/status/1410560054256877568/video/1,http://www.studiumobywatelskie.pl/klimat_i_srodowisko,33,1410560054256877568,,,,pl,,false,,11,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","📢 Polacy marnują 5 mln ton żywności rocznie❗ 
👉 O tym, jak zdrowo jeść i nie marnować żywności opowie Robert Makłowicz - jeden z prowadzących zajęcia na studiach kompetencyjnych KLIMAT I ŚRODOWISKO 🌱🌍
ℹ️ Sprawdź pełen program i zapisz się już dziś!
https://t.co/5WOu43m1z3 https://t.co/sFQn1Ewj0k",https://twitter.com/StudiumObywatel/status/1410560054256877568,Wed Jun 30 22:27:41 +0000 2021,1410364267317055488,false,"Kształcimy liderów, łączymy teorię z praktyką, sieciujemy kontakty między różnymi ośrodkami, działamy etycznie, rozwijamy idee solidarności.",273,623,111,0,"Gdańsk, Polska",Studium Obywatelskie im. Pawła Adamowicza,StudiumObywatel,855,https://studiumobywatelskie.pl/,false
Thu Jul 01 07:04:27 +0000 2021,,,,0,1410494494026444800,,,,pl,,,,7,1409980722530684928,Kamil57130417,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@szczepimysie @PolsatNewsPL Przypomina, że @szczepimysie próbowało tworzyć klimat do szczepień dzieci w oparciu o badania na 68 osobach. Sorry, ale jesteście ostatni w ocenie ekspertów.",https://twitter.com/adakow44/status/1410494494026444800,Tue Aug 14 14:50:41 +0000 2012,757293614,false,"Niepoprawny politycznie, słucham, czasem mówię jak jest. Raczej druga zmiana. RT nie oznacza aprobaty",27548,652,906,1,,adam kowalik,adakow44,20530,,false
Thu Jul 01 11:53:33 +0000 2021,,,,0,1410567248436137986,,,,pl,,,,1,1410559817656287232,StudiumObywatel,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📢 Ruszamy z rekrutacją na pierwszy kierunek!  

👉 Studia kompetencyjne „Klimat i środowisko”! 🌱💧🌏
🌱 Co się stało z Ziemią?
🌱 Skutki zmian klimatycznych
🌱 Jak możemy chronić Ziemię?
🌱 Plan na przyszłość

Zachęcamy do zapisania się już dziś ➡️ https://t.co/5WOu43m1z3 https://t.co/AmH7KdckAG",https://twitter.com/Marek_Dabkowski/status/1410567248436137986,Wed Mar 14 09:48:43 +0000 2012,524198457,false,,1087,156,609,0,,Marek Dabkowski,Marek_Dabkowski,1628,,false
Thu Jul 01 07:53:54 +0000 2021,,,,0,1410506936353628160,,,,pl,,,,7,1409854884074119169,Neuropa_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W Kanadzie było wczoraj bardzo gorąco. Prawie 48°C. 

Czy to dowód na ocieplenie klimatu? 

Nie. Dowodem na ocieplenie klimatu jest to, że od 150 lat klimat się ociepla. Jeden pomiar w Kanadzie tego nie zmieni. 

Ale tego typu rekordy wraz z ociepleniem będą coraz częstsze. https://t.co/WHo1xXGM6P",https://twitter.com/PapruPapru/status/1410506936353628160,Thu Jul 16 12:57:25 +0000 2020,1283747514815053825,false,,1194,5,347,0,,Jakub,PapruPapru,210,,false
Thu Jul 01 09:09:10 +0000 2021,,,https://twitter.com/SportsCenter/status/1410517218929020931,0,1410525877130117125,,,,pl,,false,1410517218929020931,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Kocham ten klimat. Jeszcze podczas finałów NBA. https://t.co/vjjf12y1nw,https://twitter.com/micke_ey/status/1410525877130117125,Tue May 29 13:54:22 +0000 2018,1001461752230490113,false,studencik koszykarzyk,24709,326,506,3,boisko do koszykówki,MickeY 🥱 (29-28),micke_ey,38823,,false
Thu Jul 01 08:35:50 +0000 2021,,,,0,1410517489830727680,rak19691,1410517103111778312,3417778684,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rak19691 wiem, wiem... inny klimat...",https://twitter.com/marcins77/status/1410517489830727680,Tue Oct 04 18:42:34 +0000 2011,385019375,false,"44letni ojciec dwójki dzieci, dr nauk teologicznych i politykier :-) / Sochaczew Z nikim nie piłem bruderszaftu, więc proszę nie zwracać się do mnie per ty.",69336,573,471,8,"Sochaczew, Polska",marcin s. 🇵🇱,marcins77,41625,,false
